Date,BTC Price,BTC Max,BTC Min,BTC Vol,ETH Price,ETH Max,ETH Min,ETH Vol,XRP Price,XRP Max,XRP Min,XRP Vol,LTC Price,LTC Max,LTC Min,LTC Vol
20161105,705.610946,712.836006,687.910369,396158.487,55299.8092,10.9780291,11.25,10.8720111,889.087975,0.00821,0.00831475,0.00808008,1349.7467,3.90605597,3.94979863,3.8156
20161106,716.443112,721.905791,700,368944.816,32944.1881,11.1,11.2169996,10.9780291,1716.78618,0.00815,0.00835,0.00814664,2366.16312,3.95076593,3.95980267,3.86500007
20161106,716.443112,721.905791,700,368944.816,32944.1881,11.1,11.2169996,10.9780291,1716.78618,0.00815,0.00835,0.00814664,2366.16312,3.95076593,3.95980267,3.86500007
20161107,708.062,718.932003,701.35,290935.425,26049.7187,10.8788215,11.1379994,10.8788215,10754.3084,0.00815827,0.00829996,0.008,3799.08895,3.88139846,3.94664273,3.8578906
20161108,705,710.663066,698.910282,320968.937,31057.0153,10.9,11.0152102,10.8402213,1784.25599,0.00830495,0.00837512,0.00801091,1888.66132,3.836,3.89165361,3.836
20161109,736.287012,743.123456,703.028285,842846.202,186279.102,10.5825743,10.9666599,10.26,6291.92015,0.0080756,0.00848224,0.00775034,5845.63218,3.95076696,3.98799998,3.83200001
20161110,719,740.899994,713.360844,620451.593,70291.3934,10.52,10.7999997,10.511065,2338.1408,0.00807,0.00826734,0.00789932,3771.00218,3.82273674,3.98799953,3.8024
20161111,718.350053,722.498104,710.01,311157.364,26672.1071,10.4789648,10.6731662,10.352,898.023086,0.00786812,0.00822217,0.00786812,461.664603,3.84499994,3.85899822,3.801
20161112,715.414999,722.858153,709.604218,261134.79,43618.1759,10.2349368,10.57,10.13,1097.83277,0.00815582,0.00826734,0.00798197,497.208361,3.8,3.8566852,3.79400001
20161113,696,717.048828,689.52,458023.318,146304.639,9.98698537,10.3988888,9.60000001,1424.06678,0.0079388,0.00822503,0.00790255,4911.5949,3.70963957,3.83570948,3.66
20161114,707.99998,708.422984,681.7228,463093.26,36987.6163,10.0000105,10.2999996,9.9291137,933.800437,0.00794462,0.00815,0.00790066,4480.00941,3.90299999,3.93999769,3.66845128
20161115,714.567999,716.86995,698.937,228662.758,30104.3812,9.99861957,10.1278482,9.85,4220.9389,0.00771,0.00807858,0.00771,2666.17927,3.88973769,3.91199985,3.84300001
20161116,714.992269,717.900211,708.315,165252.167,102731.938,10.3100115,10.382,9.92000198,2792.60254,0.00800741,0.00814869,0.00771029,11793.4813,3.947,3.96,3.84300116
20161117,747.300004,757.006952,710,1061987.56,145302.18,9.93330008,10.35,9.85900935,9221.48052,0.00761026,0.00815064,0.0076,15190.9164,3.91300073,4.02,3.86200004
20161118,747.16804,754.79,734.1,416943.66,51687.1581,9.7,10.1999998,9.66000001,361.879776,0.00760004,0.00789769,0.00760004,950.986364,3.92405928,3.96599999,3.86600043
20161119,746.992188,759,740,330461.297,112407.67,9.58684745,9.79974361,9.45418388,182.275393,0.00775604,0.00780015,0.00760001,3524.91478,3.95299756,3.98199938,3.90000011
20161120,755.999999,757,744.197035,155792.706,32279.367,9.61799229,9.78929912,9.58684745,5767.26295,0.0076,0.00773931,0.0073,1841.65304,3.9135891,3.98199713,3.91000003
20161121,736.415609,755.999999,715.65,490206.576,34365.3735,9.66099981,9.70958683,9.52,1592.16483,0.00765591,0.00768929,0.00735,3136.29033,3.87105042,3.98165338,3.860069
20161122,738.684623,742.686683,731.585752,217012.445,51219.3461,9.9604351,10.051,9.5245,2819.26894,0.0074481,0.00765,0.00731164,1768.15367,3.93999835,3.95998552,3.88000009
20161123,738.787679,751,734.679715,391682.972,78204.8306,9.74813002,10.25,9.59368,4353.30445,0.00725469,0.00756998,0.00715101,784.62891,3.915,3.941493,3.87800781
20161124,740.899998,745.686561,731,242330.698,35730.7193,9.72605653,9.92126467,9.64,4569.07174,0.007,0.007302,0.006857,517.056659,3.88000001,3.92899884,3.8700003
20161125,734.818265,740.820791,728.2898,348765.513,165073.992,9.24731171,9.71645778,8.6189275,7378.31763,0.00697084,0.00709999,0.00675,1180.99849,3.86832886,3.92899995,3.83463865
20161126,739,743,732.156804,168064.802,50757.7123,9.31126001,9.751,9.1586376,379.266991,0.0068537,0.00697084,0.00675001,994.369135,3.91792304,3.92699999,3.84437818
20161127,732.213633,741.820461,722.111382,206562.111,40414.7857,9.23245827,9.37544179,9.07600014,533.941372,0.00704,0.00704,0.00685,996.212655,3.87866769,3.92899845,3.84772505
20161128,730.4,738.020211,727.489,166446.437,74720.6275,8.8,9.20446471,8.63357122,544.296537,0.00678,0.00701904,0.00678,1815.27402,3.87338012,3.89899997,3.84772506
20161129,734.15,735.5,728.331711,158042.988,86162.9797,8.03652742,8.88208294,7.76836982,646.989626,0.0068,0.00703999,0.006761,2561.91809,3.85699999,3.8929997,3.81000001
20161130,739.30509,745.17857,727.893281,208095.157,79502.9845,8.49616805,8.71515635,7.84075001,1696.1446,0.00676798,0.006861,0.00666,1377.1515,3.88549488,3.8855249,3.817469
20161201,749.8,750,733.6286,270861.398,68490.7906,8.50517357,8.68199945,8.24000605,498.199032,0.00658117,0.00686,0.00650716,574.813813,3.8889,3.8889,3.82655783
20161202,771.178,775,748.297,535222.832,66160.7087,8.1614012,8.50517357,8,4146.57645,0.00653526,0.00703984,0.006501,1589.9503,3.90520815,3.94699899,3.85900009
20161203,761.25,782.438149,756.776947,439808.838,296601.517,7.99049937,8.1614012,7.32619443,4761.41946,0.00658322,0.00668924,0.00643899,2229.18807,3.905,3.93999996,3.86700017
20161204,763.040001,768.870548,761.490964,121141.45,42078.2247,7.88808718,8.05456388,7.64110008,3509.24141,0.00648951,0.00666644,0.00645,5710.34461,3.9,3.919,3.87000002
20161205,756.733039,772.963,752,356950.426,74657.5394,7.40163062,7.81504645,7.32890065,635.747916,0.00639142,0.00658952,0.00632437,53863.7738,3.58003612,3.92109987,3.32253583
20161206,755.042051,758.4,747,538975.242,239855.626,6.4,7.43195285,6.41062384,196.036963,0.00630839,0.00645027,0.00630383,23537.6839,3.48000014,3.58001051,3.36605485
20161207,755.188788,763.517009,753,522961.216,467185.254,7.48091761,7.88,5.85403121,1507.06898,0.0064714,0.006801,0.00630469,20301.7197,3.5223925,3.53949999,3.44000001
20161208,765,770.5,755,277261.309,120403.062,8.63259039,8.7,7.31989851,2290.15276,0.00710411,0.00729,0.00650004,5690.31812,3.71532493,3.73999986,3.51900182
20161209,771.7,773,764.446731,176237.858,130040.486,8.34999997,8.84999997,8.00000001,480.603266,0.00716061,0.00729,0.00682088,3416.1998,3.70688475,3.73,3.63800193
20161210,773,774,769.174109,120815.251,61932.0189,8.35600001,8.65,8.13000019,417.369176,0.00694185,0.00710433,0.00680029,339.978733,3.682001,3.71799999,3.65195803
20161211,767.463202,776,753.256702,303085.439,38734.0518,8.1,8.40311547,7.99999999,1278.51854,0.00669195,0.00689365,0.0066,4922.11137,3.6331478,3.69599999,3.59800001
20161212,770.999999,771,764.148025,121167.38,12744.7458,8.15253154,8.272,8.1,145.38565,0.0068153,0.0068153,0.00666442,1870.30978,3.63000001,3.66921851,3.60913531
20161213,778.107878,786.709333,766.52,437098.17,123512.859,8.32415982,8.59,8.06083487,397.555763,0.00672554,0.0068153,0.00656171,4540.62342,3.65999997,3.68599989,3.61690609
20161214,781.997939,783.855145,774.2,149122.765,19908.4541,8.38555199,8.4976729,8.29371911,1974.4975,0.00681427,0.0068279,0.00657,425.682441,3.65999882,3.66,3.60503018
20161215,781.090528,781.997939,773.190187,142824.871,45065.4925,8.05525979,8.38680298,8.05525978,237.176704,0.00665581,0.00679509,0.00656,637.097893,3.65337698,3.6608952,3.56500035
20161216,781.277951,783.132862,774,169451.264,46309.4476,7.87104582,8.14999999,7.70000005,1101.4542,0.00685305,0.00685305,0.00653819,926.8124,3.63043385,3.672,3.62000001
20161217,788.159255,791,778,133974.56,20169.3663,7.54999997,7.90999999,7.50000003,902.403967,0.0066003,0.00677711,0.00645442,1175.89303,3.63769438,3.65756609,3.6195442
20161218,789.552096,795,785.012287,146125.148,77700.0911,7.7,7.98969602,7.50000001,2735.65228,0.00645437,0.00665804,0.00645437,6793.59741,3.70547212,3.72,3.60301199
20161219,790.003,794.01,785.501683,152133.925,31310.8893,7.77999999,7.92238041,7.7,651.403214,0.00652054,0.00665409,0.00645439,2996.48884,3.65513643,3.70871064,3.65000001
20161220,793.999999,794.999999,789.333003,186548.062,16503.1285,7.7009893,7.78257002,7.56390502,1217.12179,0.00646083,0.00661496,0.0064,1289.3281,3.66607128,3.67954178,3.62100001
20161221,808.527887,809.335999,791.5,314280.748,34605.4171,7.66,7.76499999,7.56390771,2163.67926,0.00636,0.00658548,0.00636,1285.00573,3.65209541,3.67954178,3.6312542
20161222,850.845544,858.461539,805.535707,807951.146,80870.7629,7.438,7.99,7.416639,1721.64421,0.0061,0.00658201,0.0061,10320.2681,3.68,3.72056433,3.60697683
20161223,898.979999,909,838.9,1023534.93,75349.9237,7.54419866,7.8,7.4327494,681.738557,0.00629325,0.00654717,0.0062,5923.98576,3.71600027,3.7572,3.64358706
20161224,895,920,841.894849,1480289.69,83149.1764,7.33999999,7.55502454,7.01,3385.32451,0.00624944,0.00635561,0.00596191,53653.2121,4.34857635,4.67524888,3.70000005
20161225,865.5,906.625666,863,915512.824,29437.4144,7.29000001,7.40849354,7.21,226.481335,0.00650001,0.00650001,0.00629999,25783.0297,4.1722527,4.59578806,4.09620484
20161226,899.67121,916.489999,850.883693,1390679.87,104055.141,7.31218864,7.38338539,7,4319.42341,0.00635002,0.00662049,0.0063,51769.1872,4.23465121,4.39999999,2.91
20161227,911.56325,914.555555,886.323719,544331.463,42276.216,7.231146,7.34,7.16,1285.07297,0.00624816,0.0064384,0.00613821,7913.0283,4.29307022,4.356451,4.16800002
20161228,960.400169,960.400169,908.689603,1483148.77,120533.62,7.15058026,7.33019005,7.0338038,2395.04122,0.00621895,0.00626,0.00605,53972.1781,4.48380792,4.49898989,4.18
20161229,974.698146,984.499999,947.33,1888916.78,305029.695,8.20999928,8.26,7.1,2275.37726,0.00623301,0.00686305,0.00609601,28884.5453,4.57089757,4.621,4.44
20161230,943.983488,980,941.237765,1330012.29,228713.5,8.4,8.569001,8.05822875,2680.04855,0.00648201,0.00678635,0.00624,25870.8045,4.44055845,4.64457496,4.40000009
20161231,956.649819,967.9,925.4,1140077.22,136761.345,7.9983457,8.41767593,7.97000001,1332.98393,0.00646872,0.00652103,0.0063358,20246.0662,4.34533388,4.46663998,4.19995959
20170101,963.669121,968,948.510847,355245.188,90801.9083,8.32000567,8.56316899,7.8886246,1885.34994,0.00657101,0.00674199,0.00620613,3416.72103,4.36526082,4.44888889,4.263
20170102,1012.92763,1019.94999,963.212849,1441145.73,113071.967,8.2415684,8.44,8.08070138,2498.13862,0.00634009,0.00659145,0.0062419,21950.9082,4.53652939,4.56,4.36526082
20170103,1018.29999,1034.32896,994,1850506.13,132803.674,8.44001005,8.54599998,8.11,12913.2376,0.00635,0.00656865,0.006207,31273.3618,4.48302774,4.73676463,4.46800001
20170104,1056.30124,1065,1010,1530127.35,734902.1,10.6286999,10.6965056,8.44000215,1553.96345,0.0065665,0.00660001,0.0063,42374.6595,4.5869998,4.65699998,4.44520254
20170105,1136.08204,1159.103,1055,4736821.46,739426.514,11.0999993,11.5989999,10.3,33036.3733,0.00623003,0.00688935,0.006,175045.653,4.53349162,4.71674236,4.44
20170106,952,1136.95999,882.01,9946939,985972.192,10.1,11.0999996,9.25,41998.0266,0.00606109,0.0063,0.00565024,95245.2161,4.17995942,4.57564428,4.0612
20170107,820.449999,958.999999,818.459718,6228992.55,537831.285,9.64062199,10.3277999,9.43324671,16866.5256,0.00626522,0.00649709,0.006,28501.7069,3.64000003,4.2012049,3.64
20170108,932.980894,939.659553,818.459718,3496213.06,261271.987,9.93197541,10.14,9.56420523,3975.69233,0.00633775,0.00645709,0.00615,25543.2234,3.96093556,4.10259998,3.62709717
20170109,892.3,938,880,2560471.69,345018.13,10.3526051,10.4499997,9.92000001,6975.54899,0.00617751,0.006457,0.00612405,22709.9374,3.94986208,4.05000001,3.90000002
20170110,906.500003,915.832309,882.52,958451.674,259148.362,10.3899975,10.8212,10.15,5041.58321,0.00628023,0.0064,0.00612405,41964.9743,4.35048955,4.5,3.929486
20170111,919.229972,927.828103,901.18,1083409.39,132672.936,10.6421862,10.7458,10.2603992,32470.1844,0.0066,0.00713805,0.00627071,44952.2364,4.54065185,4.66673401,4.35049059
20170112,766.886264,919.229972,751,7076358.97,618511.577,9.26,10.6421862,9.16999998,36474.9002,0.006699,0.0070883,0.00625,91313.7895,3.84427197,4.54065185,3.77668953
20170113,791.44,832.879899,756.365908,2626503.87,246346.5,9.51738606,10.0619328,9.1814901,16948.0398,0.0065116,0.00695032,0.0063,28199.2668,3.87000072,4.1119939,3.79386336
20170114,830.443539,836.04,790,1669173.6,81399.1627,9.65,9.72994512,9.43120846,9970.69093,0.00668944,0.00699956,0.00635,7431.1401,3.95858882,4.05299772,3.86732482
20170115,813.461716,836,801.975002,1073215.69,45893.5279,9.7486,9.85,9.520001,3614.2585,0.00680508,0.0069,0.00658833,8094.54106,3.89975634,3.98428804,3.84769315
20170116,826,834.156805,806.652971,710967.103,42706.5828,9.631,9.85,9.58289554,4028.04085,0.00680852,0.00690695,0.00672219,9573.6937,3.90299998,3.93195559,3.85311303
20170117,877.999999,893.499999,816,1342523.79,139680.667,9.86844174,9.97,9.533,5429.10405,0.00646,0.0068895,0.00640501,37856.0212,3.905,4.04,3.84
20170118,887,912,867.08,2393537.14,569161.121,10.1999999,10.5374,9.78281298,21875.8104,0.00666952,0.00685,0.00648,29041.8758,3.89,3.96,3.87111025
20170119,895.999999,900.491255,850,1737901.2,216035.739,10.249,10.3159195,9.7275398,13746.5468,0.00670095,0.00684869,0.00660001,14337.8909,3.86152759,3.91,3.8
20170120,892.775009,906.999999,885.000001,1093172.61,328505.67,10.5682188,10.7743765,10.1517675,10881.1128,0.00669633,0.00680001,0.00660037,10291.7436,3.887067,3.94599534,3.81458956
20170121,916.885985,924,882.5432,1219401.09,121048.353,10.5829693,10.79,10.4842282,12801.4637,0.00665957,0.006795,0.00658505,13965.7625,3.88897793,3.97744246,3.86720002
20170122,936,939.06071,916.5,1016001.16,148895.565,10.91,11.0386337,10.58,5545.25124,0.00669546,0.0068921,0.0066,7077.245,3.90352571,3.924,3.87654553
20170123,920,938,894.1001,1470303.6,113311.062,10.7375854,10.9499999,10.5010001,3015.26721,0.0066009,0.00678529,0.0066009,13862.5555,3.84035045,3.91086642,3.82100001
20170124,914.999999,927.2351,891.313473,2189429.91,193159.909,10.5648281,10.8449575,10.5587286,1367.94568,0.00668559,0.0067115,0.0066009,42998.0349,3.827935,3.86194913,3.73315022
20170125,894,917.999999,884.281,1572161.31,164690.376,10.4241856,10.6616751,10.3358154,3363.51114,0.00652103,0.00666185,0.00645,10130.0451,3.76324239,3.83271171,3.72984245
20170126,902.999999,905,882.08,914165.836,69133.3747,10.4786204,10.5595785,10.3199,6274.04494,0.00640243,0.00653442,0.0063,24578.4159,3.73191831,3.76583245,3.65281335
20170127,915,920.776999,901.181352,950538.561,72242.0664,10.4560541,10.6353263,10.3719766,11852.6758,0.00645,0.00649038,0.00618225,28450.8404,3.7974813,3.92,3.73673707
20170128,920.516551,921.65,909.9873,766025.752,37236.3797,10.5189868,10.5646614,10.35,4350.70483,0.00634981,0.00649835,0.00628759,18797.8806,3.84845697,3.89,3.79
20170129,919.75,926,916,608396.122,48431.3548,10.4738045,10.5513351,10.3573693,1357.47109,0.0062916,0.00640999,0.0062366,15334.0547,3.85640153,3.92780688,3.81437409
20170130,915.658697,921.999999,911.160522,350121.679,40900.427,10.4234509,10.5,10.3844848,3955.07106,0.00629352,0.00644999,0.00625001,30335.1017,3.86002596,4,3.80000001
20170131,930.000001,933.525,911.24682,519812.592,81618.3523,10.5509907,10.69,10.412019,7662.44732,0.0063001,0.0066,0.00625,73598.875,4.08,4.29999997,3.85191112
20170201,974.16,976.267205,928.5,1767711.67,159515.04,10.6366925,10.75,10.4504755,8293.43862,0.0062728,0.00641,0.00611,34315.1894,4.06041308,4.0959993,4.00816361
20170202,987,989.987654,955.4,1656466.17,153569.177,10.5899658,10.74,10.413,22539.3319,0.00640117,0.00669969,0.00627216,18947.4227,4.00100579,4.06044272,3.95193722
20170203,1006,1023,983.5,2905123.18,226257.208,10.681,10.82,10.521,8178.40076,0.00629901,0.00654569,0.006253,26890.6786,4.00087327,4.10412955,3.954
20170204,1006.65166,1020,990.12,1232938.56,195497.81,11.2134382,11.3,10.5677868,5067.87602,0.00638997,0.00642,0.00625505,18198.1041,3.984,4.05,3.924
20170205,1025.8,1040,1006.1,1468645.15,155223.841,11.175,11.3786335,11.1671546,2555.32017,0.00646246,0.00646869,0.00635,23490.1995,3.9763439,4.02,3.94
20170206,1020.99999,1032.773,999,1415593.89,93588.607,11.1377995,11.2699918,11.0415425,7862.52825,0.00639055,0.00646246,0.00625301,23528.9007,3.96749238,3.99396646,3.88665717
20170207,1044,1049,1015,802759.67,75345.1752,11.4200158,11.4995353,11.1200006,4316.35845,0.00644803,0.00645888,0.00627,21070.9032,3.94403082,3.99,3.874
20170208,1030.1,1069.06999,1015,1698448.19,132588.674,11.1300001,11.5399994,11.0744,10872.4355,0.00620011,0.00645,0.00620002,41710.9268,3.91789066,4.02799999,3.85
20170209,1061.01,1077.99999,1020.58517,1764717.45,108046.259,11.29,11.5,10.9692,12523.2382,0.0064011,0.00646289,0.00630055,15987.1497,3.96269228,3.971,3.87000069
20170210,956,1066.4,898.180287,7410775.16,425853.5,10.8565516,11.3970826,10.399999,33394.1048,0.0063,0.00639105,0.006,79733.3298,3.71076996,3.98699838,3.58000002
20170211,1010,1010,952,1775092.81,154151.141,11.212619,11.3833852,10.77,5531.86081,0.00628603,0.00637001,0.00615,22729.1752,3.82448341,3.8265,3.69944883
20170212,1002.3,1010,984.1,922891.893,131740.224,11.2635801,11.3799999,11.1359799,2510.70612,0.0063151,0.00634974,0.00627827,5233.86314,3.74695271,3.82635,3.74433531
20170213,981.671895,1005,975.854168,813152.458,40849.3187,11.2046876,11.39,11.2046874,5421.17805,0.00629182,0.00636099,0.00623001,10646.2309,3.74037417,3.78207746,3.71
20170214,1016.4,1018.629,980.5,954759.073,289940.417,12.1200035,12.17,11.1359799,4708.41435,0.00633973,0.00633973,0.00614911,19158.2884,3.8,3.817,3.68901074
20170215,1007,1019,995.1,1067439.13,639264.135,12.8415831,13.4,12.1070651,15386.7625,0.0062385,0.00638888,0.006205,11595.3324,3.80110616,3.847,3.76671885
20170216,1027.1,1032.1366,1005.531,690101.578,177002.106,12.6900001,13.0765875,12.5767999,14123.3052,0.00627,0.006315,0.0060951,15889.8279,3.8924035,3.9100703,3.7944053
20170217,1044.7,1045,1023.1991,817026.794,136814.168,12.82,12.9475,12.68,44191.8109,0.00612812,0.00633,0.005846,26381.3715,3.883,3.92,3.85499998
20170218,1068.99999,1070,1035,1474437.4,59797.8265,12.7930785,12.8999,12.69,22162.4218,0.00585774,0.00614747,0.00570001,7617.60493,3.89467336,3.922,3.84261429
20170219,1060.01612,1070,1049.2742,869416.632,92600.9169,12.8751405,12.92,12.7410018,38180.041,0.00571,0.00582,0.00532615,15484.156,3.80688197,3.89499998,3.78000001
20170220,1062.001,1066.999,1040.00755,917835.712,62020.0103,12.7800001,12.9199999,12.749888,15357.2043,0.00575,0.00597999,0.005665,22808.1286,3.79318156,3.82751412,3.76
20170221,1104.2,1109,1056.41963,1934736.41,270413.871,12.6999766,12.88,12.2285759,4661.52558,0.00579968,0.00598,0.00568004,13903.9135,3.838,3.87899999,3.76
20170222,1114.29999,1133.55363,1098,2022715.93,126042.773,12.712,12.8950006,12.6565506,7005.0226,0.00584069,0.00594998,0.005732,24259.2151,3.89000001,3.92,3.82204023
20170223,1138.8,1140,1111.5,1121037.02,83006.6056,12.7156573,12.8121655,12.6014,4940.56755,0.00582113,0.00591992,0.00575,6637.71601,3.89800187,3.91999971,3.86000178
20170224,1187.78999,1225,1107.51,5643402.66,513541.436,13.0150138,13.41,12.69,29034.167,0.00576651,0.00595,0.00555,42857.5514,3.90871358,3.9999,3.81386113
20170225,1187.99999,1209,1141,3474908.82,128698.426,13.2376451,13.3,12.9128852,5857.92222,0.00574586,0.00585498,0.00559371,14083.0138,3.89435488,3.973,3.86516655
20170226,1167,1188.89898,1129,2539404.29,327125.672,13.6161234,13.8005059,13.2355601,1873.78676,0.0057222,0.00579608,0.00560897,6058.26069,3.89,3.92597207,3.83003675
20170227,1179.72536,1192.99999,1165,1339819.78,652263.64,14.472,14.7769999,13.5647044,3006.38455,0.00567399,0.00579217,0.00559003,16955.4031,3.85865534,3.93599991,3.82703496
20170228,1196.999,1208.092,1172,1820285.52,1268119.18,15.9728285,15.9990999,14.361,8240.78332,0.00554129,0.0057,0.00546,20444.037,3.84774718,3.9,3.81400001
20170301,1190,1199,1178.11,1815837.52,1064247.65,15.699,16,14.8,18785.7694,0.00543832,0.0057,0.00530025,7068.13438,3.81633875,3.8495014,3.77651107
20170302,1229.5,1238.55,1188.81085,3688478.39,1090271.73,17.3804309,17.5206401,15.6190001,47941.0933,0.00584551,0.00594798,0.0053,37970.3222,3.83,3.925,3.80000004
20170303,1282.012,1285,1222,6553159.29,2559724.56,20.1621001,20.7,17.2655261,74760.8377,0.00631695,0.00644945,0.00557,189557.617,4.09499252,4.4444,3.824
20170304,1281.1,1294.97999,1260.3,3577286.78,2361363.61,19.6764817,20.68888,18.21,44747.0638,0.00639296,0.00671,0.0059007,65024.278,4.0599475,4.15,4
20170305,1260.17099,1288.1,1235,3846822.09,868300.883,18.447225,19.7327443,18.21,16779.2368,0.0061927,0.00660996,0.00616271,36429.6647,3.98795507,4.05998929,3.94
20170306,1282,1284.98999,1250,2157454.24,550019.08,19.5600099,19.5600099,18.35,12347.8509,0.0061184,0.00627599,0.005976,24710.7575,4.02786578,4.0799997,3.94940942
20170307,1265,1287,1258,1782680.02,745157.351,19.25,20.1999999,19.0546016,11186.6885,0.0061,0.0062,0.00601,12888.6228,4.0670626,4.1,3.99376504
20170308,1204.83102,1271.09507,1157,8349046.41,1828648.52,18.264,19.2999992,17.3,67541.4693,0.00664152,0.006877,0.00585,37064.6291,3.93868689,4.06600759,3.82
20170309,1186.5,1224.79999,1135,5617366.56,1646169.89,17.585,18.6593507,16.22,123430.691,0.00652599,0.00693826,0.006325,16678.7962,3.925,3.9549991,3.83
20170310,1188.09999,1210,1157.01,4781778.37,1079171.17,17.74,18.4333333,16.6700001,37986.179,0.00641956,0.0065999,0.0063,26803.4042,3.8864193,3.927,3.82900001
20170311,1196.02606,1365,1000,19425217.9,3294085.89,19.4,19.7,17.02,137634.039,0.0064,0.00659899,0.005805,128697.215,3.884,4.078,3.55
20170312,1179.82151,1196.02606,1150,6038161.77,2358119.51,22.6086829,22.9989999,19.201,29406.8744,0.00612,0.0064,0.00604,18907.3149,3.8,3.88599466,3.776
20170313,1211.91,1239,1169,7403885.12,3407607.45,26.310452,28.555595,21.51,55168.0706,0.00607199,0.00631871,0.00593,43815.7619,3.88999987,3.91,3.781
20170314,1226,1249,1211,7761552.31,7002781.82,28.7,31,25.20004,66646.629,0.00639244,0.00642237,0.006063,437008.676,4.14958693,4.8,3.84
20170315,1253.99999,1260,1221.12185,3683228.16,2404965.87,28.4700007,29.9,27.6,23760.7259,0.00637766,0.006419,0.00620659,64757.7612,4.19599999,4.31199984,4.09
20170316,1215,1267.51,1175,8563458.42,9326475.8,41.6408334,41.8035399,28.4700007,97814.913,0.006,0.00639031,0.00592394,122105.302,4.10786372,4.38,4.07
20170317,1066.6,1222,1060,15750546,12475163.7,48,50.1,37.6,160817.686,0.00584882,0.00638999,0.0058,192732.878,4.04979623,4.888,3.98
20170318,1070.41219,1164.8,1049,16049872.6,14750965.2,38.21001,48.4999,32.5,78677.0224,0.00616174,0.006239,0.00560801,202775.971,4.09453844,4.3278559,3.9354
20170319,1009.54207,1092.51421,935,20670876.5,14207889.4,38.0071937,41.1,30.6685184,306222.642,0.00654997,0.00849973,0.00584003,140232.182,4.00859998,4.20367573,3.755
20170320,1024.1,1063.456,973,9739710.47,7700202.97,43.1,45.5,36.1,121765.016,0.00674423,0.00722491,0.00641641,102564.229,3.94000001,4.045,3.815
20170321,1076,1086.88017,1011.68207,6540538.87,4803239.04,42.6829948,45.2,40.1000122,73257.5388,0.00675257,0.00709999,0.00656001,78567.8594,4.0022,4.13027429,3.9
20170322,1059.999,1123.4,1056,8798769.01,2390547.15,41.5164382,43.522202,41.3477,103344.443,0.00698565,0.00716,0.00670001,78839.9835,3.95,4.082,3.922
20170323,1038.37,1084,986.22,11174870.9,3889772.28,40.58802,42.7734,38.599986,201459.557,0.00761565,0.00799019,0.00674004,157297.962,3.96000001,3.99999998,3.83057
20170324,1017.5,1057.006,992.013961,6060238.62,3420263.84,43.2561229,44.28283,40.25618,977689.742,0.01001054,0.01188296,0.00765033,160864.48,3.94287363,4.03827999,3.89990002
20170325,931,1020,901,16170174.4,13707036.4,50.3,54.3333333,43.00049,646172.005,0.01040089,0.01117999,0.009191,264113.907,4.00800001,4.309,3.94287273
20170326,957.998999,980.089582,888.989999,10438964.1,5423129.46,50.89936,53.29,47.6626041,365050.094,0.00941682,0.01040078,0.00825,90297.833,4.05434123,4.15,3.95348524
20170327,991.01284,1008.49999,948.423781,7682681.29,3748534.42,50.398613,51.7999996,48.5,192800.917,0.00982002,0.0102,0.00905,98329.3814,4.1110002,4.1552699,4
20170328,1047,1047,980.69,10148542.6,3346893.11,49.1225,50.7689229,47.9,206879.021,0.00939848,0.01009292,0.009,116203.204,4.1738139,4.19989994,4.04018256
20170329,1020.21162,1066,1008,8249995.33,4428243.53,53.0001711,53.8299999,48.3335934,74553.0653,0.00979999,0.0098067,0.0092,95478.3551,4.20271272,4.23699999,4.12993366
20170330,1047.88694,1057.98,1019,5196467.07,3607571.17,51.7002,53.8,50.85021,200078.812,0.01099999,0.01099999,0.0096,334475.721,5.56999997,5.58,4.15000022
20170331,1047.11298,1058.56999,1022,9637088.43,3849385.55,50.3939499,53,49,1952027.71,0.0215995,0.025,0.01045684,4060698.67,6.64600019,8.3,5.36396842
20170401,1096,1096,1042.12931,8899391.18,3886546.38,48.88014,50.9799999,47.11,1767837.32,0.02048707,0.02329997,0.01631,1477588.86,6.6999,8,5.901
20170402,1097.99999,1107.11526,1069,6334689.63,2224773.79,49.95007,51.8,48.528,1550321.05,0.0264619,0.027721,0.0198,1392626.88,7.50000003,7.76712272,6.60566312
20170403,1133.84136,1150,1075,22886081.5,7911031.21,45.9540999,51.091391,43.6999999,16088049.9,0.04752908,0.07500542,0.0245,1987117.99,8.28562566,8.68,7.16101589
20170404,1149.59409,1161,1120.41818,13609437.6,4102420.54,42.57,47.53175,42.22,6571006.26,0.038,0.05,0.025,1999447.82,9.06599244,9.61000004,8.18953378
20170405,1124,1164.43609,1122.38204,9125014.67,4672537.18,46.52558,46.9,41.2,2923718.79,0.03700003,0.0414125,0.032,2038416.91,9.39,9.824,8.16193735
20170406,1154.87942,1168.79334,1113.49769,11768759.4,2592803.28,45.5896,47.2,43.88113,2382965.33,0.03443314,0.03897321,0.03323246,7316668.51,11.65,13,9.02364097
20170407,1195,1220,1150.052,13531882.3,3612384.38,43.9669998,46,41.08,1960847.72,0.032,0.0349,0.02904,4713884.52,10.8560146,12.4,9.9
20170408,1200.04999,1208,1181,9562997.29,2684155.84,44.2672924,46,41.7389975,2956358.62,0.0363,0.03878399,0.02520558,2448744.01,10.6099999,10.9810387,9.46
