BTC,BTCVOL,LTC,LTCVOL,ETH,ETHVOL,,
1226.199091,573.3055527,11.820424,12468.80534,47.34988937,18990.53614,,
1227.782008,318.4059585,11.721339,5585.06706,46.8743034,27084.45341,,
1231.820118,1057.208779,11.782706,11513.71209,46.68839966,66249.17037,,
1229.512719,427.8076879,11.895644,21742.8497,44.65507296,4375.408289,,
1227.624848,307.5556927,11.750552,16317.02113,44.46297586,5687.444747,,
1225.779855,1103.703017,11.821075,48348.65756,44.43341567,3524.056102,,
1232.688226,220.1562812,12.121438,19530.32494,44.30707119,1675.869691,,
1234.017251,233.7071212,12.047381,14860.90633,44.19430122,619.4761108,,
1234.451181,1512.311171,12.103044,66371.27703,44.20539085,913.938121,,
1227.439155,673.8200904,11.71001,15696.70562,44.3606902,1614.205697,,
1232.133599,213.4049676,11.706636,14559.10828,44.358953,1349.270717,,
1231.705245,295.7915374,11.465484,60404.24567,44.6657153,4809.66647,,
1233.620939,268.1611033,11.684744,30261.23793,44.13213475,898.7865907,,
1232.194921,460.2061194,11.926263,71248.29822,43.94168034,713.8260296,,
1226.459052,1088.510244,11.820916,162441.0937,43.96894498,994.5801862,,
1225.671492,808.3032989,11.123443,179164.3626,43.93968312,1372.215502,,
1228.766123,469.7574995,10.283357,31932.94711,44.28633608,521.3625177,,
1232.229463,703.639451,9.954179,1744.007509,44.12082323,1403.730495,,
1236.6775,70.1049535,9.996457,5275.507522,44.23875029,552.5920388,,
1237.268861,303.1185731,9.964367,2175.635339,44.19074326,26.94313525,,
1234.689126,167.9640312,10.042297,18689.31372,44.17618737,1126.146186,,
1236.569521,162.0071273,9.846259,9325.881739,44.18372023,516.2680422,,
1237.354295,595.4387403,9.779279,7730.883323,44.16463374,1317.709749,,
1239.00315,189.2674047,9.680119,4548.901162,44.09842273,518.693497,,
1239.469671,450.5790123,9.658742,7482.265605,44.09353856,921.9070073,,
1233.600276,174.4011146,9.689954,924.987904,44.1253326,548.1365246,,
1231.660015,597.6022424,9.69774,3103.239413,44.46747558,1939.170045,,
1235.852942,396.4919051,9.586425,2973.135426,44.24148599,480.8924025,,
1237.256959,687.5446234,9.646887,5322.503338,44.16544998,290.6015794,,
1237.2533,1183.971784,9.644278,5776.990463,43.93940823,1525.413092,,
1231.032202,1585.99887,9.597746,31145.30841,44.1576652,635.3402171,,
1224.940646,360.3759889,9.703482,13634.91521,44.28352117,1143.107065,,
1222.148725,218.2402353,9.810439,16611.12656,44.35938134,2206.20901,,
1222.122591,196.0451714,9.99209,11140.34591,43.89152492,725.1598732,,
1220.008226,228.3952858,9.829915,549.562729,44.11508133,1027.356247,,
1216.933117,202.9342985,9.930911,2017.91831,44.26184701,2575.674253,,
1213.850981,182.9292508,9.799846,2511.127947,44.16126561,4545.964283,,
1212.082773,237.9996806,9.826874,5863.543465,44.33826209,1426.838188,,
1212.263019,215.1409635,9.928179,11200.36252,44.34540034,372.0134832,,
1212.787982,221.4683916,10.044571,10519.03767,44.436947,643.9825737,,
1210.526406,146.4876652,10.21562,12375.84546,44.48185029,30.05284875,,
1210.250316,255.1982582,10.285942,18740.13657,44.62105121,1005.938064,,
1212.013469,532.539771,10.155828,16947.28877,44.57040695,1779.579085,,
1218.05598,225.0294385,9.969982,16942.68614,44.43906402,258.9314807,,
1220.10138,218.7950216,9.705204,6373.43131,44.40787542,1518.870775,,
1220.160355,253.3553354,9.812324,11016.67014,44.35591566,4961.163819,,
1217.282986,322.6016491,9.929493,10086.94553,44.08553209,514.2399036,,
1212.874436,312.5499256,9.940635,3983.376235,44.53978108,6809.397952,,
1210.463654,245.5220444,9.977263,13129.67579,44.19664348,1495.944008,,
1211.459561,1057.693613,10.117957,11324.1233,43.78093308,2302.144929,,
1217.971676,493.8494385,10.06592,18003.17032,43.63687502,5226.851365,,
1216.703615,433.2964084,9.980832,3782.277226,43.36436975,4299.181424,,
1218.585196,336.1094713,9.948916,31346.86283,43.22881403,2645.624396,,
1221.21819,337.4977667,10.054765,55874.05059,43.24229635,8933.692366,,
1221.857225,630.6056578,9.91812,11659.08247,43.34741089,1619.785094,,
1223.409608,216.409324,9.782722,9509.261519,43.41898195,1697.497668,,
1221.997232,512.1790067,9.850357,42072.28754,43.57309175,6014.918824,,
1221.982202,644.7323523,9.659461,12799.09105,43.75642474,711.3126196,,
1224.588472,355.980478,9.435456,3925.080653,43.75910552,557.7422529,,
1223.649308,1179.58909,9.39028,8275.916203,43.73133507,1522.580703,,
1226.036383,756.8284028,9.31787,5199.825691,43.83969194,1166.436202,,
1216.325673,304.0209033,9.236924,10112.39541,43.80143257,1155.449778,,
1213.690271,475.7362286,9.237332,7807.460062,43.8503951,2455.051923,,
1213.463093,1017.819124,9.268253,4756.146062,43.86625394,1731.076724,,
1217.661897,266.3927778,9.328485,14324.22855,43.86520359,1202.2632,,
1219.49917,170.3282179,9.151504,22151.98517,44.0866192,1319.500305,,
1219.237968,312.6814213,9.436476,19532.58863,44.09849319,1990.089578,,
1220.714209,427.999504,9.461023,21282.32591,44.28466479,4652.680108,,
1215.563572,438.0660746,9.679004,15643.90273,43.85364526,1651.044782,,
1217.574931,302.0657418,9.405603,4294.631071,43.92293992,771.3508204,,
1217.244802,660.1413653,9.331766,5751.226974,44.01617213,104.5306412,,
1218.691618,568.4519313,9.419238,9412.078118,43.94462965,2194.334581,,
1217.738372,251.8064549,9.465843,4128.81005,44.01914607,1384.379108,,
1222.891931,450.4089624,9.234058,19199.8146,43.93920932,242.8264284,,
1221.768732,485.474456,9.398331,31706.18249,43.77328906,1454.995075,,
1217.97253,996.6534963,9.167195,91863.09924,43.85105956,4393.921175,,
1220.037424,1159.574143,9.279878,62381.90077,44.39108293,4104.392491,,
1217.797428,3564.106315,9.610187,97204.35186,43.44914901,3918.353344,,
1202.679352,1977.891146,9.833592,44889.15083,43.57648289,6929.368133,,
1195.214288,696.1970608,10.094865,13633.83232,43.80477423,618.6936621,,
1193.216348,320.816664,9.877361,18339.60694,43.81591828,79.66088837,,
1190.246376,1547.651639,9.836712,42934.80823,43.57841111,7522.673624,,
1183.485555,571.5290085,9.978909,40838.89983,43.85314482,4378.490248,,
1187.626205,167.429552,10.174247,24269.72536,44.23900847,1235.235034,,
1187.070896,460.0379737,10.110759,45321.30846,44.47067218,456.7497807,,
1189.444823,148.4209422,10.416411,5966.476918,44.53120725,313.942735,,
1190.666439,125.6676802,10.495617,24438.54187,44.64087181,1106.56952,,
1192.094181,124.3355358,10.689319,11516.75869,44.20257871,659.4146993,,
1190.354704,342.1084332,10.750124,9683.382142,43.95362048,685.1131653,,
1193.002845,194.4216216,10.735866,11772.572,43.94221067,862.712929,,
1191.352811,748.7910787,10.844328,2557.286908,43.91298342,2438.652996,,
1190.435258,201.8245586,10.941031,3117.015886,44.06053046,1960.373893,,
1187.504675,172.6043314,10.83491,1403.500352,44.12840462,746.0315512,,
1190.380174,371.9162422,10.814861,846.134866,44.35787852,3038.63553,,
1186.67609,451.3292299,10.795881,17185.4398,44.59775271,1483.093509,,
1183.774779,201.15951,10.912933,2773.875617,44.75522546,681.7463896,,
1183.02899,304.5498896,10.934341,5953.197915,44.90337466,196.7670433,,
1181.608904,434.1333988,10.919532,19164.00604,44.9059575,170.2339068,,
1178.808148,555.5214011,10.760168,26635.85113,44.97955308,1338.214529,,
1179.793364,2065.31553,11.036076,7214.672162,45.15946636,3886.036063,,
1190.791029,298.1474226,11.043876,12771.88839,45.29737483,2097.244814,,
1190.558231,397.2906993,11.025725,17109.77499,45.26792457,4286.630928,,
1188.51617,539.7289634,11.214946,19260.1416,44.87890625,4940.095604,,
1192.417144,490.2284346,11.152186,39543.83826,44.70315004,1512.932077,,
1194.612963,355.7330463,10.98585,33422.69812,45.08782392,1988.445386,,
1196.153573,174.0807477,10.787182,3834.467553,44.89646821,2594.414095,,
1193.065692,313.0063976,10.787685,12288.60376,44.93716406,432.9225937,,
1193.321902,562.0025274,10.541246,6235.090104,44.83197454,1646.268283,,
1198.665903,338.6395871,10.557108,3632.936704,44.56490484,495.5395194,,
1201.198017,171.9633355,10.621147,1749.52676,44.1290422,2213.944508,,
1199.582534,336.650936,10.53493,6238.17917,44.79915304,3443.478757,,
1197.219989,273.4182614,10.754903,6200.131405,44.52598823,2837.681402,,
1199.537367,154.1322496,10.688353,17359.48203,44.07276179,1624.426209,,
1199.257679,264.4281245,10.50376,30693.62923,43.98914405,359.9691502,,
1199.782664,378.7836054,10.256715,8410.411687,44.05020727,5220.568339,,
1195.349073,310.9640724,10.277054,11460.11484,44.74419698,3808.724603,,
1191.954039,477.397659,10.215601,13466.89805,44.65749838,8197.452358,,
1189.303943,1170.288658,10.03622,21492.82433,44.60430411,48562.05559,,
1193.214429,360.3908486,10.066815,19898.39634,42.53790385,2164.29213,,
1193.60187,850.2779538,10.253891,16359.78681,42.14746638,1516.106081,,
1204.347704,1142.638303,10.294171,14240.55025,42.38040852,2773.578873,,
1203.975975,535.4798457,10.274566,14561.67937,42.41372237,2877.223497,,
1201.085395,1771.694036,10.217995,17186.32968,41.99895578,4734.588074,,
1193.273154,664.4283057,10.376831,13344.88116,42.19368114,2999.142774,,
1190.805133,672.5179071,10.301353,44558.25224,42.03503071,4615.90918,,
1191.374699,1393.338273,10.014004,20505.57007,42.36740454,5219.629855,,
1195.301233,648.3614701,9.989976,40521.53005,42.36513684,15151.2871,,
1193.7339,424.0768331,10.198606,30761.61176,43.28495109,7295.57064,,
1193.418546,613.4155643,10.253383,45200.23404,43.73587265,1468.368151,,
1191.617116,664.0071022,9.822293,133759.5771,43.65946675,3464.786141,,
1193.289723,925.2380245,10.181547,46401.33365,43.45145807,843.0932752,,
1191.648559,1320.504883,10.406431,38667.78457,43.85047066,3999.351053,,
1199.520772,982.5222738,10.682034,11965.16456,43.5352225,2012.395246,,
1198.11903,2591.23473,10.818479,11990.69015,43.83762728,2571.973541,,
1190.00447,400.1770407,10.993236,20859.19164,43.88519382,2133.172967,,
1184.296725,410.4160826,10.889429,19822.49821,43.57280052,1237.638559,,
1185.701756,300.011488,11.220819,5357.896045,43.98471019,1622.728937,,
1182.161464,800.9979837,11.16243,12999.5686,44.44576081,1950.952626,,
1184.710634,1166.006143,11.082054,33493.63585,43.9022102,3768.483009,,
1195.062622,644.4575231,10.873505,21476.36324,43.62325467,1676.191137,,
1192.724121,585.3497182,10.668112,14742.26087,43.43822118,1376.427186,,
1189.993982,569.3394671,10.629615,36140.18668,43.49674767,1856.391179,,
1194.023332,758.4444766,10.890359,16210.59009,43.24556134,1442.121042,,
1195.572577,1210.595788,10.795554,56279.10149,42.64434382,5663.817263,,
1200.45386,2861.750857,10.493621,114696.7912,42.46700456,11385.26976,,
1194.961396,2390.822897,10.71725,72509.61584,42.13140223,20457.62118,,
1189.701828,1409.803506,10.75874,194935.8275,43.33596706,8963.634374,,
1187.595148,3336.021088,11.121374,193999.046,43.05804554,31671.04094,,
1175.902959,1326.00251,12.050982,27143.7354,44.24605178,16545.58549,,
1172.681427,836.0851004,12.185668,40227.19739,44.83208569,5732.555598,,
1169.918388,1004.445455,12.223414,51793.41953,45.24501254,3666.904257,,
1169.421957,795.7984173,11.871643,26128.29001,45.52630849,3786.134712,,
1167.858775,1347.116823,11.848486,35023.28488,45.60530998,3473.988979,,
1175.189229,1017.514006,11.591597,36173.3034,45.3671364,4080.329865,,
1172.765545,2204.991238,11.542921,56557.95812,45.17275472,4743.045513,,
1167.40033,1285.856366,11.871977,8925.057009,45.8400455,3284.007626,,
1158.880209,574.1018769,12.048325,57889.29326,45.7153846,3796.970941,,
1157.88078,398.249017,11.728834,33706.01708,45.23776336,2304.604515,,
1162.12609,675.7727534,11.800415,28095.69937,45.02302043,4290.307604,,
1164.809194,1546.915556,12.144868,67823.77033,44.51716747,2027.052793,,
1154.800173,1152.196936,12.010486,45023.64903,44.41427166,3957.929305,,
1160.72898,1505.707738,11.74249,22106.0388,44.53822368,28608.5242,,
1153.855044,1056.542184,11.414238,85704.43447,44.79515901,2343.17431,,
1150.791563,821.7944429,11.887547,19634.22909,44.86460635,964.0519949,,
1145.871642,792.6826528,12.12495,49225.44446,44.90591682,2952.025691,,
1146.96609,1861.619568,12.049176,76251.80792,45.21440782,9949.755213,,
1135.352195,1952.434067,12.332922,128348.0834,45.51676569,3661.36086,,
1126.256826,1339.395189,11.876762,95967.62099,45.51693698,5055.482406,,
1126.796046,966.2361841,11.476812,86489.70768,45.03413214,4624.882113,,
1129.772367,592.7817877,11.374629,108268.1637,45.10532176,3303.242674,,
1130.088969,1525.088971,10.957726,179179.8962,45.53224248,15102.3982,,
1132.489091,2548.540639,11.008488,244539.2489,46.0914011,12635.7831,,
1126.529147,1473.6112,10.427219,173497.5737,46.53808271,16656.95879,,
1123.010252,908.1471755,9.861561,59331.37481,46.97792537,12863.41922,,
1124.326276,973.2083463,9.559945,26618.46306,46.48441078,2481.999281,,
1127.718355,758.7412256,9.573066,56109.40795,46.26080702,1182.509603,,
1126.619184,793.9601523,9.490492,69041.26817,46.3892053,3046.514599,,
1127.30504,481.4723216,9.221305,21247.60563,46.17941164,5026.305336,,
1124.639495,576.4941072,9.152085,7422.472489,46.73847675,2672.880833,,
1125.462991,870.3257704,9.143311,13876.85371,46.67286899,4361.291418,,
1119.08293,749.3794621,9.070145,14705.28969,46.73199301,1293.786586,,
1117.501847,2250.622367,9.265387,18828.73466,46.84136621,26133.99379,,
1129.708023,530.1865481,9.228443,34372.15172,46.3893843,3818.359631,,
1134.532283,521.8187904,8.932133,61407.04831,45.6969326,5107.656468,,
1134.767649,369.7792006,8.851116,39721.97699,46.0914774,7925.209415,,
1138.487838,572.8480086,8.937544,5929.525728,46.26764711,13839.71709,,
1137.097963,668.7460583,8.842565,31844.86216,45.29154556,6108.595712,,
1139.822149,437.9600204,8.90212,8387.320425,44.83572289,807.9927682,,
1144.191308,400.3864071,8.925089,25384.35911,44.34771004,894.5709921,,
1144.66274,285.4219635,8.970442,31227.58063,44.64533119,2864.037829,,
1141.612971,506.2670484,9.097336,9012.679754,44.57820044,5014.482628,,
1136.764746,219.1156968,9.12007,19686.18535,43.73466011,1981.958992,,
1135.771124,521.5547396,9.001152,13619.15362,43.82238839,12091.1193,,
1138.755545,309.2150889,8.979606,16439.37071,44.58203086,4895.699151,,
1137.633654,396.3099738,8.918454,17864.56639,44.4208433,1234.092407,,
1138.192479,614.4081792,8.66543,18902.67626,44.29489252,3113.017293,,
1132.339794,683.7294705,8.809388,62057.32113,44.94297405,3672.166079,,
1129.70257,1001.659647,8.867581,24261.70994,44.6833671,7080.07515,,
1128.446454,1849.642987,8.985879,24762.08222,45.16510756,21386.08147,,
1134.231477,2023.971815,8.849676,29768.41451,44.24689025,24938.08789,,
1140.097308,717.7761174,8.626713,31342.96524,43.28823615,2888.480805,,
1144.463482,1243.606801,8.503587,32244.8627,43.42316188,20397.98738,,
1150.053442,1541.733343,8.417345,117158.2116,42.22352938,12696.65071,,
1157.480835,869.0981601,8.597859,53826.36093,41.72099814,5354.454651,,
1154.240406,541.8093373,8.9912,21263.41037,42.22839048,8011.282836,,
1155.325715,1165.442624,9.09074,25348.18318,42.0637892,24947.13839,,
1148.922155,340.0051719,9.26971,25036.93903,42.87834939,4178.549673,,
1147.607572,431.3813735,9.348285,12645.69805,43.37194715,5694.218153,,
1147.452696,269.1677996,9.265506,23248.02452,43.6488456,1592.303714,,
1148.122831,413.7645071,9.298648,30783.74453,43.81783276,1143.041108,,
1150.621019,362.3541458,9.095787,37236.7615,44.13316913,2469.215661,,
1146.346896,508.1373122,8.98874,31961.92894,43.70811775,6519.22418,,
1152.887217,1364.742547,8.710309,58596.83111,42.51038971,23280.49249,,
1151.483375,3265.727825,8.410668,13482.16146,42.98715995,14751.99767,,
1144.685293,2258.663943,8.431646,17162.68928,43.73122118,20676.95942,,
1155.668204,1511.171953,8.468565,13490.96554,43.38508623,28965.72896,,
1156.192731,1903.305941,8.81097,22251.50362,44.31942182,11376.32482,,
1149.059988,805.4354978,8.70701,26920.0556,45.6177749,3161.779545,,
1147.8093,3288.670602,8.493756,15532.86264,45.65182515,3894.117253,,
1137.375353,659.7885761,8.715397,23303.11714,45.67561874,5424.37132,,
1135.973281,1100.502305,8.590472,70926.67126,46.24419485,7596.683964,,
1139.239739,465.0989573,8.916236,21354.22155,45.83800735,5598.21597,,
1138.247428,904.7053675,8.971205,30232.84931,45.4939557,14770.17145,,
1132.286247,745.6690189,9.077624,35605.88639,46.08885374,12981.70049,,
1131.974653,505.9713955,9.206622,30393.22802,46.78479788,7631.109698,,
1134.471293,1330.022419,8.98064,27675.66758,46.84802014,17225.67716,,
1137.484269,986.8859476,9.099111,70137.43742,45.64911346,5273.560491,,
1132.839302,646.2729683,9.253697,47934.04797,45.58575782,5363.717734,,
1136.594707,837.3425582,9.022367,88281.54918,46.19359238,2408.726755,,
1128.479279,1377.822442,8.77877,135860.6774,46.03213156,5730.86512,,
1137.915015,740.941795,8.21564,2881.712514,45.83823662,2389.271483,,
1141.79855,576.8810647,8.037302,6185.389877,45.47876446,7802.852078,,
1137.096782,1009.40574,8.213733,2369.123392,45.47875059,11370.77567,,
1138.59404,1538.978245,8.12493,23678.03065,46.58575587,27932.15758,,
1140.09763,1041.565478,8.012291,6993.97683,44.694535,22524.79573,,
1133.205066,1108.529578,7.809215,34436.7634,45.72448784,8974.392969,,
1130.790053,1496.056883,8.040377,23332.96024,45.72053542,33002.51128,,
1124.932579,3579.183615,8.277378,7110.855758,46.80263694,62569.28867,,
1107.820038,618.6549587,8.320422,6673.712258,48.69755744,1500.955059,,
1108.136413,494.4792088,8.093587,13358.36399,48.6388562,4419.44382,,
1106.152396,979.2372413,8.099606,26069.16529,49.04887939,7343.554397,,
1115.376115,1281.719652,8.224763,36689.47667,48.6520575,30687.32409,,
1112.374674,1632.702789,8.345197,32082.5209,49.20250397,64724.61698,,
1108.583864,3752.64505,8.420163,13712.50988,48.98353367,25618.02416,,
1102.988464,1536.005307,8.460525,26135.93098,48.75820774,32822.0498,,
1105.737673,1477.204321,8.468958,84609.24245,49.56764585,8295.197826,,
1101.837853,1871.727796,8.245196,65545.7942,49.534493,11155.08957,,
1090.145408,623.1905697,8.016331,36851.43666,50.21196566,4356.680041,,
1090.54969,628.7794132,8.100997,90996.51817,50.9084058,3616.716717,,
1084.965165,852.6245729,8.037563,143765.4996,50.24572435,4661.380937,,
1089.018167,435.4682888,7.613597,37705.94311,50.50585897,1528.343656,,
1091.190771,907.868161,7.2427,8147.422238,50.22430314,1824.405511,,
1087.237944,413.8425682,7.304537,21480.12152,50.54163798,3700.965257,,
1090.905633,568.2058313,7.461539,16926.44463,50.55693229,5500.643776,,
1095.101058,588.9402316,7.429625,37637.85928,50.08392498,6900.662014,,
1090.150289,321.1927886,7.370421,21973.25564,50.39669615,1145.230984,,
1084.272411,125.2187772,7.211092,3593.813308,50.62412675,168.8946966,,
1083.827579,213.0997977,7.340081,8577.512979,50.37882315,654.041193,,
1084.160534,361.9862583,7.295158,3716.194442,50.67457609,54.641842,,
1086.504101,282.9791407,7.388351,21316.12934,50.71390444,419.3128615,,
1088.047283,202.2592395,7.397664,15572.01955,50.86910269,1871.127147,,
1090.756367,244.4593101,7.463002,10899.02011,50.70528224,1569.140858,,
1088.702183,602.2207776,7.643284,24281.93575,50.58116571,932.1283772,,
1086.248261,1246.042851,7.473252,19914.24182,50.4356087,8914.85461,,
1079.886062,254.3063806,7.335512,14892.41932,51.26019724,6306.131282,,
1074.250658,1229.195139,7.239683,12552.86001,51.66659405,6381.670635,,
1082.020467,517.24906,7.21753,6701.748855,51.38583738,3518.16336,,
1081.133469,248.5899234,7.333466,10178.1178,51.00882953,3084.771847,,
1077.965224,637.7203686,7.254969,21018.29791,50.78635205,2165.094489,,
1079.34374,432.8466608,7.29849,17066.25452,51.23677262,5507.684882,,
1078.654073,1640.782521,7.304121,26330.88274,50.88293108,19572.39493,,
1088.287986,1959.259217,7.232851,70941.75944,49.90021625,3219.986767,,
1097.263882,249.9165886,6.940205,3778.181307,49.12030998,400.7327549,,
1099.241577,660.9670024,7.008971,30715.73548,49.12744517,5234.542039,,
1100.457235,1008.31481,7.047661,16977.57708,49.71895283,6667.771288,,
1103.810941,426.4316931,7.021364,9959.295449,49.73193715,3939.971947,,
1101.5397,1721.744116,6.747124,5631.896494,49.60717876,10558.34574,,
1096.05404,566.6256426,6.68803,5769.491151,49.19920829,5092.230854,,
1090.781126,1097.805945,6.677818,17316.19836,49.33579729,4702.193743,,
1084.887152,528.0958617,7.00894,14453.29181,49.89167427,1877.680675,,
1082.185507,133.4092472,6.981567,13627.11621,49.92952555,2507.08821,,
1080.048735,322.9926259,6.972207,20923.82413,49.85240219,3208.400184,,
1078.288313,332.9382575,6.863017,2797.759378,49.81729849,1149.63267,,
1080.879885,420.7243994,6.920339,22152.18578,49.57692284,1336.75053,,
1080.773013,362.2181652,6.845273,4302.192905,49.61625365,1591.802073,,
1083.170377,396.6406916,6.874559,38320.41597,49.83577843,2634.141017,,
1079.93201,652.0154272,7.214753,23624.86393,49.6390708,11580.03014,,
1083.625412,809.1904477,7.176143,30496.73787,48.95041772,4399.920717,,
1073.15589,1187.091601,7.28644,79253.10974,48.52123417,5024.998966,,
1077.887343,667.7151374,6.958054,56780.76594,48.19882775,2286.502438,,
1076.369298,866.9684178,6.770377,31233.64408,48.27583858,7688.53941,,
1075.971931,1846.334284,6.604237,44745.64323,48.63357672,7912.921173,,
1070.933143,2139.503736,6.256071,10465.25338,48.46110936,14832.90833,,
1077.387534,2683.541061,6.116699,31192.22619,48.40494576,21962.03346,,
1072.502676,3121.885445,6.233576,33271.22948,47.85882235,41818.49814,,
1053.483122,3376.271932,6.20991,42914.90747,49.06608738,21350.66298,,
1047.403672,670.6198424,6.400443,39346.91396,49.98375691,5830.756807,,
1047.837934,489.0106196,6.527168,50731.04311,50.3965194,1838.662522,,
1046.875991,887.1677731,6.787249,14018.17125,50.45343903,7912.597185,,
1048.684238,655.2696877,6.765313,7021.278931,50.32318084,5811.786724,,
1050.544743,485.0245731,6.860729,9288.281157,50.71838062,2938.881976,,
1049.080254,579.744304,6.962288,31715.92677,50.26720709,1871.107655,,
1046.902747,527.5753354,6.787663,38224.41383,49.83744543,6600.301721,,
1044.838805,534.354044,7.019438,14436.54356,50.42704529,3827.854443,,
1050.169744,375.0327386,7.267084,14604.30382,50.8783177,5373.591942,,
1049.560254,513.6973137,7.157702,10740.80525,49.5350533,15089.68463,,
1051.833629,738.110129,7.035132,27306.3247,50.19473858,8986.545383,,
1048.11094,1644.270131,7.300278,27357.6503,50.78362087,4228.818696,,
1046.996974,609.7654331,7.489871,25482.71192,51.20743108,1679.362915,,
1045.798135,1440.986049,7.635594,45651.43633,51.00877804,13806.01771,,
1037.297871,1351.541956,7.423291,35654.23666,51.63253101,4434.256078,,
1035.027196,1213.339189,7.121463,15102.49903,51.56407678,8912.128059,,
1036.154876,863.3881233,7.141139,13267.68822,51.99564519,5421.714216,,
1033.111427,869.2382551,7.096862,32497.69561,52.35454276,1838.470843,,
1030.10666,944.9008891,7.185935,66101.62729,52.17969024,909.7612395,,
1033.045743,755.1589711,6.683421,16637.039,52.07918146,3655.01305,,
1035.483535,1176.5335,6.690036,42824.15977,51.99263281,1616.558483,,
1030.422176,1204.742503,6.831072,62212.45297,52.23022755,1754.73158,,
1026.713395,1036.855109,7.140403,81435.0027,52.27145667,2404.858591,,
1027.903941,2080.784547,7.224267,122065.4743,52.61775178,2816.404779,,
1028.326042,2628.178445,7.565345,156689.0426,52.70292446,6927.143108,,
1032.508387,1139.302944,7.212701,147299.3675,52.10483718,2443.839936,,
1036.58169,642.2283315,6.598137,48651.72301,52.36701769,5012.632757,,
1034.558529,973.7466603,6.397944,78258.61798,51.87406442,5283.832134,,
1031.911538,1819.716704,6.480462,168795.8662,51.40449272,6328.479103,,
1035.880511,1764.451759,5.860148,165083.561,51.44402879,13823.36712,,
1046.121249,561.2683283,5.256697,124589.0134,51.94777303,3921.432068,,
1042.736947,499.6578562,4.985685,127761.92,52.15329997,4533.263938,,
1044.542399,301.2454047,4.456139,24339.81877,52.29240893,4293.72315,,
1040.96205,262.14948,4.324754,420.619145,52.76703931,728.6053697,,
1043.826185,584.3358067,4.297597,2241.903317,52.79052216,508.602142,,
1046.587583,286.5426542,4.306252,261.230851,52.86506034,4343.110079,,
1045.307709,299.6450711,4.295649,851.836104,52.47817141,3411.951164,,
1049.267083,1540.338079,4.325803,1560.824144,52.37560384,11426.98256,,
1040.047951,466.606755,4.295725,300.960086,52.75887561,1434.370376,,
1040.726314,263.1531722,4.316124,730.372451,53.09878445,4581.011166,,
1042.658386,590.9412599,4.290677,25432.60135,53.64740506,18387.71686,,
1039.379383,196.8980064,4.304099,686.352257,52.93321142,2416.76609,,
1037.746612,698.9337283,4.310431,3078.14126,52.83819771,9799.426564,,
1028.485271,1517.291253,4.294412,3757.153809,52.48387394,1794.429819,,
1037.63331,1558.887043,4.276379,3717.985082,52.29421087,4839.676604,,
1047.100529,686.8599048,4.250991,18642.29412,51.88215195,8543.617072,,
1045.299054,650.652975,4.23391,5299.403292,52.00137697,5199.79597,,
1046.518471,473.8558688,4.184587,15.930296,51.89136525,1958.580031,,
1045.340388,1631.993991,4.174132,121.725783,52.20264493,8755.165233,,
1051.911135,1094.309154,4.1913,1270.432947,51.38225519,8038.211086,,
1050.635491,1488.868254,4.228353,1379.009224,51.20987968,13857.17529,,
1041.633152,1408.405867,4.219751,1000.006873,51.03697431,31453.81854,,
1035.408688,1005.266774,4.201303,14.931214,52.13268661,6552.184847,,
1032.843674,1189.953027,4.203759,75.953157,52.55117427,7561.012113,,
1017.801364,573.8280667,4.194246,86.341235,53.40860622,18823.70937,,
1019.725701,733.1165208,4.191211,32.130077,52.7969096,5051.991415,,
1029.009166,479.6470542,4.211414,4520.959692,52.11529566,1372.892111,,
1023.75798,995.6811703,4.172266,546.154681,52.07028716,2840.946148,,
1012.420409,1253.055065,4.152,173,52.59432321,7663.466019,,
1020.168378,1775.173629,4.145991,5810.246783,52.33212529,14180.10996,,
1033.33187,752.5420359,4.188497,1106.300535,51.2951787,8795.213006,,
1036.310589,825.0977247,4.169077,1131.44412,50.17583558,1969.748989,,
1045.019617,598.2841883,4.20023,30.3997,50.14488018,2541.895282,,
1040.57258,1124.581475,4.199883,164.651075,50.33832899,1257.227536,,
1037.530476,1656.473267,4.197876,443.765765,50.2972003,5428.156094,,
1030.854081,1012.721271,4.184186,104.351026,50.12122133,3285.38769,,
1024.84749,3600.593383,4.159548,1540.845408,49.97398296,7158.564463,,
1037.972948,2524.72515,4.201614,278.522733,49.81270386,10810.14634,,
1050.669651,777.3167278,4.20682,580.563037,49.57787873,1258.848451,,
1054.502801,637.5982253,4.20996,201.169596,49.64378884,5223.549959,,
1051.882906,1600.146137,4.178475,2594.279534,49.33330555,34262.78003,,
1055.715126,998.8706872,4.202396,3964.371113,49.96648256,7435.274972,,
1058.766797,961.4487932,4.180515,6465.721638,49.5252347,6459.624794,,
1063.647626,968.762871,4.181005,2296.655617,49.00923252,2590.224557,,
1058.991106,1859.673625,4.193695,1553.484945,48.92979496,2615.506307,,
1058.107304,1092.036518,4.156849,201.271851,48.73102011,4921.369931,,
1052.808363,1715.140734,4.186147,474.674962,48.77035229,7783.070544,,
1046.015503,495.8172054,4.165991,497.887285,49.22439221,1409.578494,,
1041.090779,421.8897506,4.182549,269.9306,49.38479029,2023.493752,,
1033.025689,307.7893544,4.166712,3736.404562,49.75039843,784.7135334,,
1032.63443,479.0582158,4.147895,665.666793,49.56024054,1686.057255,,
1035.850249,213.1929891,4.142878,72.858301,49.24033722,923.8251279,,
1037.873772,194.4391373,4.1349,7.483418,48.73998055,1971.480427,,
