BTC,BTCVOL,LTC,LTCVOL,ETH,ETHVOL
791.037625,68.49939733,3.70716,20.134216,7.6751,3.1
791.7158233,47.90429188,3.7105,0,7.61865975,110.2
791.9621197,148.0586711,3.7105,10,7.64115439,525.3931071
791.133752,148.1501424,3.6851,1.196058,7.53287342,1863.391937
791.3952033,655.0027203,3.703789,901.651404,7.52415634,4862.476254
788.6593559,44.73594587,3.6339,0.1,7.55542725,987.7842426
787.9323335,134.5493778,3.6216,11.571298,7.5370294,193.2455697
788.3499745,38.28643766,3.618708,0,7.59046107,618.093
787.6985044,164.7991287,3.618708,87.752353,7.62016988,356.9201657
790.5474185,221.7313939,3.636938,0,7.60815336,294.3485333
790.4698564,20.63814946,3.636938,39.446994,7.58770595,142.386088
790.3807831,259.8611873,3.633452,0,7.60983916,1436.617355
789.2252118,112.2883423,3.633452,0,7.60091998,8675.696185
788.4838361,190.6537482,3.633452,0,7.6677539,1392.180247
788.4720826,172.4950465,3.633452,63.477033,7.68920117,2395.186859
788.1366325,87.64288717,3.65,0,7.7082406,1444.978915
787.6564371,89.28921073,3.65,0,7.72265321,2758.416995
787.3327943,431.5877864,3.65,0,7.75901748,10712.63321
790.0682503,1716.895254,3.65,150.866596,7.7751743,3058.09833
787.0984974,948.0092756,3.6202,83.790124,7.83211186,13.16613748
784.4894218,85.39296554,3.606835,0,7.89348643,101
784.4203212,45.90492397,3.606835,0,7.78545904,90.98221908
784.0907522,231.8540185,3.606835,0,7.855,2.83185496
783.6538985,29.09528343,3.606835,0,7.87099145,77.18502631
783.2488111,225.7588034,3.606835,602.467184,7.83847032,267.7661222
782.8979417,98.93767954,3.649883,0,7.83032082,15.211
782.7125263,162.3131082,3.649883,0,7.79234129,5238.114277
783.0949761,100.9906672,3.649883,8.612605,7.83866146,57.97183638
783.0259088,81.46824306,3.628,0,7.83624111,282.8345263
781.4856299,203.542824,3.628,21.444885,7.80018544,499.3349496
782.6186773,333.9364402,3.628,2.825115,7.8236764,5480.447559
782.7348114,125.6700431,3.639,1.735606,7.84786301,2150.358826
782.985787,264.7340381,3.6289,3,7.8628,2.454765
780.68704,457.6826125,3.639,1.882823,7.83421722,0
778.1486845,110.1826561,3.639,12.854677,7.83421722,44.95222252
780.1818016,35.55616022,3.639,2.021537,7.86893588,0
780.7874624,176.4943199,3.65,248.09,7.86893588,74.49590819
783.0701865,358.5611117,3.65,13.979956,7.80217429,6.19014355
784.3462421,346.8506392,3.65,0.575891,7.88844662,46.71110208
783.1284369,486.7748805,3.647999,0,7.92043126,204.3317968
780.1066409,92.61536783,3.647999,0,7.82132897,108.7374231
778.5707391,63.80344048,3.647999,0,7.92767739,161.5514318
778.8864413,506.2482731,3.647999,137.0472,7.88221567,1275.366401
778.7840327,173.503164,3.65,0.5,7.84951865,92.66959402
777.8383772,48.77566151,3.650064,0,7.87057757,494.0762347
777.3745408,47.41484432,3.650064,15.1,7.83630304,684.2266728
777.7198878,45.78901614,3.6501,0,7.72215662,1310.675695
778.0006341,179.9344142,3.6501,0,7.73847591,3955.006267
779.0154829,79.77451354,3.6501,0.585699,7.78129148,2709.387523
778.2276371,96.16080453,3.671057,0,7.84450669,3659.455366
778.8835643,0,3.671057,0,7.91451837,0
778.8835643,59.92154324,3.671057,55,7.91451837,201.2798079
778.573141,126.6333531,3.658,0,7.97152783,282.7070681
778.3986002,210.3630054,3.658,1.776806,7.98052052,1067.720102
777.6511597,39.4620381,3.65798,90.753316,7.96540589,6987.930491
776.7724614,50.70396214,3.648715,0,7.96665337,933.511777
776.4433637,18.34713689,3.648715,0,7.83310325,673.4744128
776.3975846,50.30866995,3.648715,4.468055,7.87374532,4846.592387
776.938926,215.2956028,3.6314,16.6612,7.95202558,1452.289859
777.496885,121.4925209,3.6587,2.972525,8.03455252,986.5876864
777.8185197,214.8070917,3.656606,53.955067,8.0483583,2010.51501
777.5590235,248.1630866,3.592252,0,8.08033795,386.4259707
778.4012672,42.46849819,3.592252,0,8.11380212,518.8803845
777.4564516,50.47810176,3.592252,0,8.1724988,1287.967118
777.952725,180.157746,3.592252,584.438108,8.17206195,724.2688568
778.2714496,131.5592939,3.594528,752.081912,8.14342113,459.6828115
778.542086,619.7495663,3.599,1.41,8.0961963,175.3959267
775.4921995,188.803524,3.623382,0.33651,8.08887596,1149.347526
775.0219136,69.94811851,3.6021,0,8.1164215,3092.421186
774.4986455,35.21035473,3.6021,0,8.2088466,237.2157401
775.1282765,229.5857471,3.6021,0,8.24047973,2291.040698
776.2007295,140.8543272,3.6021,0,8.27421582,363.6419286
777.6504584,63.43314116,3.6021,100,8.28336121,80.67777363
778.3956918,203.4151345,3.6129,8.695967,8.32327116,5.72484277
776.212135,111.9915215,3.61007,0.506476,8.32086741,6.64899091
776.6328714,142.007104,3.6222,0.1,8.35379218,192.4767797
775.702271,395.0460527,3.601847,65.354,8.31318224,0
776.0707818,530.5885014,3.610719,237.871561,8.31318224,71.64478776
779.5310512,95.68369889,3.649006,0,8.34891715,5.14875265
779.7076165,123.0382348,3.649006,9.710208,8.36742884,0
779.1315234,21.94419703,3.650067,0,8.36742884,5.25242456
778.9679224,95.2665147,3.650067,0,8.31619622,162.0770547
778.6665389,56.88729888,3.650067,0,8.34319142,34.54099832
779.2460713,105.6661789,3.650067,88.6426,8.33204706,34
779.9434677,21.7243467,3.65583,2122.68301,8.37686625,111.7047285
779.3548559,41.90118126,3.65782,0,8.419,76.60870551
778.6603261,4.11218425,3.65782,9,8.387165,14.88700357
778.8747859,652.2507066,3.6365,0,8.42,0
779.6589568,22.96277114,3.6365,0,8.42,45.11393
780.1821995,133.0941441,3.6365,3.32,8.41032247,0
775.7199783,124.5993224,3.610166,0,8.41032247,63.623593
775.0364377,114.4154994,3.610166,15.378619,8.43099719,94.243396
774.9369794,215.0175275,3.6289,3,8.43976752,548.9023667
777.5159479,92.28798368,3.653,0.1,8.39764442,2.59058631
779.5162297,63.690525,3.629993,0,8.3733623,59.14678718
779.3174868,73.71326004,3.629993,0.563986,8.38640471,196.9131132
779.1510932,134.4937984,3.644287,0,8.43363241,30.04862945
779.2322823,71.00967026,3.644287,113.406328,8.40417192,0
779.2697652,73.06664985,3.64,0,8.40417192,1910.783952
778.811118,64.5617112,3.64,0.0935,8.35135956,567.1645696
779.9958078,235.9037556,3.64,0.9575,8.38131367,73.01139881
779.5464067,61.13514593,3.625364,0,8.383,69
778.3181848,120.7440619,3.625364,285.792165,8.3819915,10.49757121
779.1421148,33.37188537,3.630642,34.96532,8.34532064,296.89437
779.89115,91.08161848,3.663,6.2,8.31655589,427.0232052
779.8674106,142.0900345,3.6531,0,8.34230355,294.9449728
778.8893327,140.3552929,3.6531,0,8.37850775,20.48280462
779.126693,603.5806087,3.6531,0,8.37562419,378.862871
776.3222574,145.1183092,3.6531,4,8.41960779,31.29329212
775.3471083,186.8011076,3.644,0,8.423,113.651117
776.3348594,79.95871293,3.644,0,8.3901,4.00539943
774.7345619,123.4298834,3.644,0,8.39610078,4.346894
775.048057,449.7114736,3.644,24.766382,8.4784549,611.7253217
773.4839247,1444.005012,3.636774,91.869932,8.39667906,654.0363594
785.9241054,693.4842657,3.669428,19.17634,8.46174183,111.982521
781.3623185,357.3991306,3.659929,51.732554,8.47318283,162.9889897
777.5315316,100.7967023,3.64824,0,8.48822337,166.270629
777.6717993,127.5831776,3.64824,4.316722,8.49179311,2053.552304
777.7882914,216.9515272,3.651,0,8.55096832,586.2732333
777.1840455,119.4047699,3.651,32.016838,8.5593368,692.1969007
777.2639213,150.6283855,3.659755,169.488725,8.50614666,1983.123505
778.4298166,146.0489079,3.655006,59.614118,8.34232888,167.673563
779.3377928,54.64195213,3.666761,0.221517,8.36504991,152.62757
778.3678893,218.5478055,3.6505,0.1,8.42,2.07
778.8543495,112.8544237,3.6756,7.5,8.38857846,77.926256
778.3600041,31.77635647,3.6537,0.1,8.42536288,43.634436
778.9024869,162.2497972,3.6759,0.1,8.45605641,461.994598
779.8330958,340.873459,3.6777,14.039557,8.44590532,844.0793059
779.8812125,380.1858614,3.6648,50,8.37720361,773.8614433
781.0671926,2055.595018,3.657407,165.232208,8.31382621,145.5870784
776.232901,1226.490834,3.690062,404.726949,8.35012581,5760.330445
772.3978761,287.6446469,3.648064,6.544032,8.14909152,536.4460213
771.1795499,73.79687923,3.6204,92.97,8.19223299,176.2612563
771.1005376,110.1439727,3.572387,10559.86818,8.25489032,0.62
770.3890607,12.31728062,3.634,6.99,8.255425,0.4
770.3574436,35.77911779,3.626535,0,8.20990972,61.784
771.2061973,88.67470116,3.626535,19.469,8.2537687,131.7325161
772.9554689,91.86008725,3.654027,62.098618,8.24317912,1053.604993
773.2836255,84.19646818,3.632013,0,8.26120707,363.3359545
771.8465496,420.0937132,3.632013,0,8.29071269,1626.168146
770.4433137,209.7954,3.632013,5.6375,8.28598976,5903.567793
769.759188,490.5169407,3.633,0,8.18511655,1001.77437
768.3188007,8.50795288,3.633,0,8.18897315,124.738
768.5854421,52.7197512,3.633,0,8.1766868,510.4956618
769.1379065,20.4354471,3.633,158.153,8.13501528,215.7417894
768.986982,203.3311167,3.65,0,8.16616942,359.5944307
769.0002975,14.513608,3.65,139.66186,8.18784807,222.0480266
769.0362419,58.09464884,3.636795,48.131667,8.21794053,9.86230255
768.5930844,12.63571275,3.6483,0,8.21890617,724.5401732
768.087436,22.05983321,3.6483,0.1,8.17488844,123.533772
768.2603879,38.37833393,3.673336,0,8.23731792,3.65484067
767.7882741,79.29399574,3.673336,0,8.21493164,995.959962
767.9724354,61.38285772,3.673336,0,8.12764779,94.64158744
768.4267641,270.0563567,3.673336,121.976,8.1561475,108.6582035
768.1991507,18.64992354,3.636251,285.046832,8.14084816,0.72637684
767.6827627,59.64061566,3.638187,72.877168,8.12134641,226.0842603
765.4608643,454.0633707,3.637581,6.62951,8.10390722,67.89195306
764.9732653,44.17415548,3.636099,1815.53786,8.2127047,483.5811794
763.5087142,272.3911041,3.667433,150,8.20758304,20.51127089
764.7005785,63.99744406,3.637785,11.936976,8.15280119,33.02007862
764.836103,36.32015798,3.639743,10.499,8.18790424,47.2
764.6601693,92.13501187,3.611169,0,8.1719099,191.6966443
763.820385,635.5674509,3.611169,53.08159,8.14153053,796.9065423
767.2137911,164.0870862,3.626928,62.310802,8.19393334,132.8236193
767.3396507,966.6144287,3.6509,0.1,8.14953223,963.8622928
773.4264565,438.3100265,3.670177,0,8.12225914,190.7947337
773.8470684,153.5511802,3.670177,0,7.99500066,1764.955069
774.4157778,15.14538425,3.670177,19.852786,8.13203677,1144.134854
774.3832176,15.36600996,3.661289,233.137393,8.1289923,263.78
773.5050693,58.25688077,3.679909,0.322008,8.14725383,36.85231337
773.5126011,471.4815595,3.65935,25.455519,8.1235341,323.9315889
776.5487466,132.5090224,3.64684,0,8.15432531,1155.21969
774.8092609,241.3451748,3.64684,104.068754,8.24546382,841.5721536
775.9509828,93.32112406,3.681962,0,8.3855686,52.5
775.4525112,547.9862245,3.681962,14.735246,8.24463114,122.1850873
773.5999465,75.07751195,3.687515,0,8.25908236,1366.360478
773.0087864,18.8864159,3.687515,46.910217,8.31096106,116.5852412
774.0658159,26.62983167,3.657492,147.624795,8.26707359,424.4399074
773.101756,45.19909447,3.65155,0,8.32509965,105.9735768
772.3598459,364.3828025,3.65155,839.287738,8.37263425,126.7407204
771.8534904,14.10532814,3.6804,0.303684,8.3503721,259.3864665
772.6556021,92.53999352,3.6904,1,8.45463607,296.7688024
773.5086878,11.883741,3.7,0,8.500504,8.18787607
773.4554959,14.21608704,3.7,0,8.4701654,4.18073066
773.624144,88.3378548,3.7,0,8.45652072,8.9585
773.542386,91.59208645,3.7,0,8.48123887,151.7324444
774.2062839,60.03084054,3.7,3,8.49170132,761.7944001
773.2964839,237.3078452,3.6987,0,8.38940872,896.5449345
771.0568601,55.14477104,3.6987,0,8.40419335,306.0990342
770.4740531,64.61511291,3.6987,0,8.36430616,705.899299
769.1658906,396.6125886,3.6987,21.2664,8.46175046,702.0142402
771.4154253,23.84069597,3.7032,181.31111,8.54362186,476.4357333
770.3217777,19.00641321,3.6874,0,8.60385558,644.6216365
771.0475432,102.624759,3.6874,0.1,8.59558642,1849.041647
770.0225755,28.56014341,3.651066,0,8.45748252,112.1980021
769.3640988,157.9450206,3.651066,0,8.38324195,177.6783121
769.2819615,169.4919628,3.651066,51.69996,8.47642763,728.1701656
771.1851854,299.339064,3.70889,0,8.57515661,1020.431538
771.8307306,76.62571099,3.70889,2.1,8.48552008,537.7989891
771.6562309,119.5550478,3.7,0.1,8.60658389,2903.570911
770.8092661,71.65110065,3.7,0,8.48740941,1872.813322
770.6256822,60.22992349,3.7,92.97,8.32280116,973.3449261
771.6891078,49.34779674,3.7,0,8.15157624,5
771.0904003,336.2549862,3.7,0,8.26447798,70.10282661
769.733575,119.2434345,3.7,0.8,8.30337253,17.408311
769.5159793,417.9905539,3.7,205.0344,8.3789912,398.5608797
767.1265478,71.36726909,3.7,0.143096,8.32972627,198.827
767.4817413,105.9498591,3.68,0,8.19627523,80.1
767.5066517,46.52269837,3.68,0,8.18228679,0
766.4189146,237.2715017,3.68,4.30E-05,8.18228679,69.006469
766.3186606,88.26792089,3.6694,2.187,8.18456481,343.7388935
765.9024854,282.6723864,3.673614,117.544649,8.26307816,1608.242491
766.9509021,306.7000966,3.677811,6.330544,8.10940116,2641.186918
766.5555932,135.028975,3.659761,463.69,8.26881423,1589.587429
768.6978276,157.2110346,3.679468,36.315802,8.32653088,318.329612
768.648142,144.8752711,3.664367,126.915176,8.3418417,42.561
769.9573606,272.8776978,3.7,72.009213,8.25453779,45.417719
769.8284596,36.58330905,3.7119,0,8.30074255,250.0991889
769.5944695,156.5949118,3.7119,0,8.3757176,601.9199094
770.4289788,83.75157163,3.7119,1.853192,8.32556718,1497.430469
771.3933206,146.061281,3.712,7.059714,8.40315147,226.6372867
769.4438524,246.1283625,3.707166,185.513935,8.48662615,3550.204367
768.7933018,502.9329533,3.7195,0.204,8.4507593,547.812214
771.3210812,184.4587601,3.684706,1511.496566,8.4393443,1493.74751
771.7567557,214.4523854,3.727333,30.0057,8.49271828,14078.95025
771.9259698,193.6615107,3.71883,161.911798,8.64399539,7436.564856
769.0502126,230.6982855,3.729002,100,8.7848402,2985.131398
766.9389363,297.0085857,3.707014,25.5739,8.73982862,5311.207552
766.3577849,483.0464833,3.71207,39.2798,8.645947,888.5307068
765.8326896,353.6599124,3.699078,0,8.6619054,100.9850405
764.4987014,66.79039161,3.699078,0,8.65051956,1205.496529
766.1803249,128.6083131,3.699078,278.521758,8.60877513,177.9807307
765.0367866,155.0036659,3.722117,1185.004655,8.53875077,388.989297
764.5690599,45.72504159,3.6807,2,8.54241706,828.735978
764.394678,217.4593078,3.668219,0,8.51696834,1079.98464
763.9964221,239.0729055,3.668219,144.904379,8.62575705,765.9123307
764.2066899,59.32853316,3.6601,0,8.57115805,3652.55251
765.8135136,272.2396879,3.6601,94.2312,8.34611433,120.7534541
766.9379089,125.6783079,3.6542,5.4961,8.41339204,726.1337548
768.4728182,409.3948996,3.658533,72.679949,8.4484422,1948.097068
771.3314987,262.5178797,3.609809,1032.633416,8.3716456,1919.765353
769.817572,252.904879,3.631576,584.525411,8.49983319,10752.44344
769.9713127,3981.38077,3.634385,22.309324,8.18475567,13936.10606
763.58337,199.7370629,3.6183,1.129958,7.87335101,1043.295068
762.5148278,732.718792,3.6001,45.185,7.77497283,868.5484696
764.6571661,379.3697599,3.61391,12.619983,7.85808542,2181.896672
765.5111166,780.8489247,3.621586,16.557,7.76854506,1326.334777
765.2623238,378.5151834,3.571821,160.905212,7.48959098,120.8469666
762.7733134,542.7140348,3.594286,27.564338,7.49272936,406.3581008
760.6914944,141.4352134,3.602833,0,7.46377145,467.32967
760.2565225,268.1681797,3.602833,132.382938,7.45994502,683.8002305
756.3893531,568.4062683,3.534737,1468.524761,7.4099257,199.8072105
752.9908552,44.642851,3.49,0,7.42619738,256.407222
752.6003188,24.09105331,3.49,50,7.41105164,1122.177569
753.0793013,38.51385734,3.495432,0,7.3901657,2381.90577
748.9891578,419.4752919,3.495432,49.347401,7.50232661,175.1942153
751.6081738,732.3652424,3.52,7.367549,7.67053123,286.9585738
757.6554399,36.43552751,3.511733,0,7.5154143,744.386181
757.2889098,11.82868818,3.511733,0,7.31615946,847.6677447
757.1648337,37.07201832,3.511733,0,7.4213223,557.8306459
756.7930265,54.48860452,3.511733,0,7.55473216,3917.822951
756.8041881,127.1986959,3.511733,0,7.67735609,1111.447638
756.5937312,217.8138152,3.511733,67.429907,7.66065407,5817.896862
755.8259179,222.4597024,3.525397,1.558858,7.72620987,10954.54027
756.5788247,135.4123786,3.512,0.205025,7.50689943,4414.18036
755.902117,152.971444,3.49,62.807792,7.14352542,1035.133233
754.9852157,192.3287865,3.49,2.312208,7.22693346,1784.324606
755.2391325,382.7604626,3.506978,242.908798,7.38007094,17213.23719
756.795237,304.5406551,3.5059,30.977672,7.15958582,6750.280866
758.3824937,184.1334005,3.534672,4.140318,6.93754029,7250.858167
758.1856506,185.2731309,3.53475,30.534622,6.87224667,6905.911343
756.2573046,141.2798267,3.526582,1167.373596,6.54925322,3347.397253
757.0627356,145.78815,3.513105,11.236089,6.42908999,7008.081077
757.3446561,126.7879914,3.505052,232.473554,6.11990771,7580.758612
756.6571991,210.9808512,3.507825,61.87903,6.04226313,19193.0933
756.1558344,504.0900233,3.505707,121.7601,6.29088235,16955.92806
752.4345887,332.6812622,3.505006,965.987119,6.5219073,12428.06777
753.4826535,276.5414522,3.505,3.071013,6.55690445,9577.253014
752.6676104,134.9986624,3.5025,10,6.63725876,5447.097853
752.6737026,245.4744743,3.466345,23.986112,6.64857069,1134.726479
752.9047657,338.576197,3.481119,1.884426,6.85590651,14705.96842
754.8327183,187.0741223,3.489183,61.495942,6.58124127,8363.514627
755.2324475,174.8259432,3.496947,328.140554,6.55227828,831.1239269
754.9877992,197.1924197,3.502332,5.710325,6.63442078,2587.339921
754.4205292,154.0871161,3.4869,905.261091,6.73419643,2753.565088
753.339558,203.2903671,3.497995,514.306889,6.76895821,1294.107717
755.6814563,215.2655958,3.528364,141.6708,6.78635264,4879.694437
755.7704694,547.6204288,3.523175,83.015987,6.72966214,29684.95441
752.5301211,98.29865762,3.523407,131.925983,6.940718,1560.532551
751.3985898,255.5755692,3.508333,29.197144,7.00362364,445.0705557
752.6462964,162.3201306,3.528987,30.730634,7.10775284,2959.505498
753.8060002,242.3508588,3.523638,169.222365,7.05258288,17232.43494
751.8704531,520.1299724,3.507614,28.058079,7.16591508,3859.114272
752.7519295,502.1386152,3.514432,1000.18838,7.20132313,575.0746989
749.9888173,273.8439048,3.510073,101.803741,7.18853696,1706.711678
748.5032351,488.9617601,3.491956,1861.568797,7.28319648,959.7241765
746.9051812,914.756929,3.403497,933.962933,7.31988248,208.8127493
750.0324014,1278.318226,3.415776,1215.162299,7.31103882,736.2901244
753.8174543,422.8032933,3.452032,4001.959519,7.24390451,2010.875097
754.6695431,83.51233527,3.543624,231.034391,7.33376889,1040.441278
755.2668522,162.8539516,3.523272,367.651792,7.38480583,211.8924885
753.0037783,614.4524601,3.527116,4103.341955,7.4177986,1236.91768
754.1673911,183.0337411,3.443145,10613.96331,7.45191857,112.5887526
751.8642809,1178.234964,3.39907,16901.81365,7.5101436,473.9717941
757.6336055,630.1298052,3.797882,1627.776254,7.43328026,77.38173008
760.2377863,154.6492575,3.8832,1.60822,7.41517355,12.1
761.9021566,678.3098765,3.894451,56.352496,7.42247219,1271.55749
766.4616667,116.6709238,3.875003,9.425948,7.41644223,830.9653198
767.4280599,104.3888838,3.8759,61.431184,7.38503668,596.9716151
767.7191663,363.3184706,3.904665,41.155072,7.47529782,198.881348
765.37033,81.8979907,3.875,14.964552,7.56122194,287.2230313
765.8458898,204.773716,3.8744,0,7.62723267,139.5004591
764.9777067,36.4029283,3.8744,0,7.66993003,27.80811331
763.9213252,70.01851107,3.8744,0.996602,7.60586662,37.510567
762.7242441,1400.747731,3.873695,3.931533,7.5514119,570.210512
767.5430027,110.2078052,3.8883,0,7.54145765,64.481
767.442946,55.85631924,3.8883,2.010082,7.51656157,320.6963112
767.3761127,30.92551403,3.879536,0,7.50134512,1565.667517
768.6452414,143.6297478,3.879536,0,7.45538876,501.2313864
767.9967063,198.2186411,3.879536,0,7.5001065,3240.931241
766.6218535,121.6697125,3.879536,0,7.61314157,322.3487498
764.3343899,103.4171714,3.879536,71.047654,7.62316236,438.4303802
761.4534429,432.5518682,3.916409,0,7.65984644,61.54040795
764.6153998,22.0070155,3.916409,0,7.70329129,561.8337859
764.0975015,33.84947709,3.916409,41.211559,7.87027533,4.16627834
763.7005881,257.8873684,3.906086,0,7.85371097,82.20841062
763.2212262,20.15066535,3.906086,1.6976,7.76493697,89.91551106
764.9566538,48.46732425,3.8864,0,7.82802234,530.1
764.5846999,21.04871085,3.8864,3.673463,7.81293632,80.86177529
764.7721275,58.09181456,3.912824,0,7.87214971,509.1
764.4140601,163.460354,3.912824,3.680824,7.85297071,274.0606897
763.9522456,5.93291247,3.904,0,7.80637416,31.60409304
764.854765,218.1441254,3.904,2.060255,7.86120393,24.61381741
765.0471733,20.12466183,3.91,0,7.92613527,328.50581
764.921212,46.13002351,3.91,0,7.90057599,110.2096685
764.1850146,51.18672059,3.91,6.5,8.00293785,2131.93365
764.3767745,72.12250846,3.9,50.07,7.95867639,3086.253161
764.43107,77.36531167,3.8946,0,7.86225,0.2
765.1195158,81.69818558,3.8946,0,7.82973521,150.6733071
763.5420181,144.8583618,3.8946,0,7.91123405,1026.587018
763.8380007,186.1668316,3.8946,0,7.89649234,682.4991038
766.2491948,275.5293746,3.8946,50.00024,7.81490467,76.01793379
767.6761176,118.344534,3.897272,68.503394,7.76408134,497.2380951
767.5327398,228.2365657,3.89,0,7.72793747,1942.261705
763.9499117,419.3547226,3.89,0,7.76909576,1388.970098
763.5964696,94.08756296,3.89,47.77879,7.85479717,3116.004329
763.4559043,347.58734,3.887171,0,7.99792853,12964.28078
761.4292261,125.8805106,3.887171,43.117304,8.00371231,8664.342914
760.0900917,176.4208912,3.8876,2.5,8.00569116,5016.447955
758.9002961,525.7648306,3.8893,5,8.03717261,409.2340588
760.8937419,792.6951268,3.8933,0,8.07192518,514.8245141
766.1636624,1004.48842,3.8933,0.011,8.00554609,8616.650985
771.9638852,88.21107464,3.91773,5.82,7.98893027,2365.952226
772.7646348,275.7487636,3.921474,0,7.79695142,378.142614
771.3245696,132.310371,3.921474,39.457858,7.77538048,782.3856996
771.7279992,177.4411769,3.895302,0,7.83325648,305.503984
773.8162455,268.6103165,3.895302,117.275996,7.7091426,8016.037023
774.3972393,427.3835816,3.901089,390,7.68591239,3603.990628
773.7884019,111.0333813,3.903405,331.062459,7.4291654,1547.287984
771.6683978,360.765855,3.900095,330.820971,7.29831892,72759.71246
769.3717653,64.54447226,3.938143,648.32,7.63394451,2179.034822
768.8963326,116.8922809,3.934035,676.038763,7.71198906,2349.447245
770.7105925,403.1638091,3.9081,0,7.70757678,6708.999208
772.2409571,109.6147055,3.9081,58.246,7.79555375,973.8862329
770.9597403,371.1705873,3.9174,56.9423,7.769975,7022.67089
773.7118146,1896.185252,3.9101,1118.9188,7.80987775,11300.08531
773.5006124,230.9617029,3.905,50,8.00496995,971.6359389
771.3470639,198.1060229,3.9003,220,8.02273529,115.1895836
770.6676799,447.2688749,3.9168,0,8.04559092,527.5183427
771.160597,131.4770705,3.9168,0.2,8.03277438,103.822065
770.9404798,510.8867212,3.9385,1.2021,8.04412104,326.6525789
774.3126718,357.7860837,3.9355,275.5421,8.00933424,1888.982375
771.917897,786.071481,3.9048,9.5155,8.02197833,1553.243469
768.7583188,296.9806438,3.9146,160.6155,8.08448222,5269.148592
768.6989628,1236.215618,3.9158,58.811,8.12315937,136.2685305
772.7085015,1570.132175,3.928,583.6698,8.24442421,1821.778576
769.261495,309.6223181,3.9044,360.79,8.25352452,2156.578501
768.3450585,224.3101305,3.93,507.2332,8.274,0.28
767.5960249,621.2140104,3.9123,0,8.27434216,298.6354275
764.4152274,2347.1173,3.9123,621.0527,8.26247112,16599.49774
756.8222155,284.725081,3.9,0.456,8.40016672,1530.534564
754.7638666,120.7562538,3.8894,3.9879,8.45506951,100.882156
753.9476815,73.85946801,3.8999,0,8.47348093,1952.22591
753.5759671,81.45920289,3.8999,0,8.47580945,5424.744044
753.7167955,227.9738558,3.8999,0.467,8.45112077,0.87439021
754.6639178,241.2854672,3.9,89.3416,8.45553248,429.9378542
754.7394145,228.6142304,3.8991,223.8042,8.44522129,4005.394804
754.8128762,131.1004047,3.8946,1.5472,8.38768818,136.7927063
753.7507564,188.3548403,3.88,33.7383,8.39462061,422.5145605
752.1185881,723.2363724,3.8791,0.1,8.38762038,4206.403027
751.3564208,940.4925275,3.9048,2.44,8.41711555,357.9892387
752.6954487,1033.949188,3.88,4.17,8.4386275,512.1201061
752.108893,576.2626094,3.8592,1002.0202,8.47290428,522.48111
751.7192857,1284.40685,3.903,25.18,8.47400282,2016.738729
751.4716347,1092.675161,3.8949,23.8833,8.46790847,1128.167942
751.0066159,1473.327038,3.8527,0,8.44105782,1527.997901
748.5478136,57.86008706,3.8527,2523.0271,8.4690284,105.8935914
747.9450137,413.0619411,3.8826,1.5791,8.44944887,611.9386921
745.3423261,537.5544855,3.8811,9.082,8.54140826,197.7780227
749.6514267,738.3729841,3.892,11.0011,8.53770047,1296.095155
748.4680857,1652.359179,3.8913,51.5267,8.54273223,311.4860729
745.5977078,1343.135766,3.8941,249.6048,8.54934237,652.7717487
740.0843327,36.736411,3.8754,0,8.45012899,190.5066
740.3198514,117.2042901,3.8754,0,8.47277091,1055.351755
739.8022202,85.08025116,3.8754,0,8.55934722,337.6538453
739.8040351,49.24249691,3.8754,251.1217,8.57944137,572.2071713
739.3182235,124.3780211,3.8553,220.3145,8.65031668,1130.560782
740.9142663,366.6840986,3.855,153.7447,8.64391014,1702.96395
741.9112381,352.8263272,3.849,5.178,8.62058176,831.1524718
740.5968995,43.66591733,3.8641,0,8.60617459,311.4999312
740.5614254,90.8600168,3.8641,0,8.64193656,4048.583631
740.050873,124.6712544,3.8641,0,8.6108772,6188.495592
739.1709504,494.6206233,3.8641,0,8.53100146,787.578978
739.2223648,235.3267737,3.8641,0,8.51917282,1819.805568
738.389732,347.8930136,3.8641,0,8.38888278,400.58
739.5678713,283.3715466,3.8641,2.9346,8.29997425,100.4420323
741.4048504,326.9208677,3.8641,2,8.27056496,130.0387001
740.3581799,190.8141438,3.8576,2.3239,8.336354,264.7589628
739.9352523,205.2184205,3.8824,0.247,8.28384935,3495.25915
739.3305744,221.0915696,3.8567,0,8.53315046,1145.984809
739.9474014,385.3970294,3.8567,6,8.31372263,107.0205478
735.0496155,787.8409697,3.8591,214.9277,8.45542331,3519.532713
730.2468681,323.9692703,3.8302,0.1932,8.35198347,990.73787
732.237607,106.5952331,3.8657,0,8.31407239,7638.013165
731.880597,25.79051834,3.8657,0,8.27680208,141.9456321
732.279978,34.17474539,3.8657,12.4,8.26714766,401.411111
732.009227,35.17352687,3.8614,0.3576,8.27068388,452.3502605
731.9744296,137.2689919,3.8147,0,8.20528234,692.9317433
730.9481034,231.7586396,3.8147,262.1353,8.11303335,74.84891001
730.0330682,155.7347271,3.8118,834.8,8.16082059,305.2
729.8533917,70.99071888,3.8495,0,8.16820223,1486.207437
730.5016186,385.8621185,3.8495,0,8.13377597,622.5877192
732.0198894,130.0119634,3.8495,0,8.16026213,7580.953999
732.2722578,267.4759501,3.8495,0.1,8.08155728,642.4531891
731.6848263,346.812443,3.8563,0,7.93431634,337.6684334
732.2498027,353.4817881,3.8563,70.9366,8.0027663,4818.453872
